"record_id","component_id","component_name","identifier","consequence","operational_metric","confidentiality_metric","integrity_metric","availability_metric","uses_i2cf","uses_i2mf","stored_impact","implementation_impact_recomputed","implementation_matches_stored","omitted_confidentiality_contribution","omitted_integrity_contribution","omitted_availability_contribution","total_omitted_cia_contribution","full_formula_impact","stored_unmitigated_risk","full_formula_unmitigated_risk","stored_residual_risk","full_formula_residual_risk","stored_tolerable","full_formula_tolerable","tolerability_changed"
"17059","18","Sonar","T0859","Persistence","","","InC","","0","0","0.208","0.208","1","0","0.56","0","0.56","0.768","0.523151","1.9316352","0.523151","1.9316352","1","1","0"
"17060","20","Weather Transmission System","T0859","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0609733","1.4694572724","0.0609733","1.4694572724","1","1","0"
"17061","20","Weather Transmission System","T0859","Persistence","","","InC","","0","0","0.112","0.112","1","0","0.56","0","0.56","0.672","0.281697","1.6901808","0.281697","1.6901808","1","1","0"
"17062","26","Vessel Traffic Services Decision Integration","T0859","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0609733","1.4694572724","0.0609733","1.4694572724","1","1","0"
"17063","26","Vessel Traffic Services Decision Integration","T0859","Persistence","","","InC","","0","0","0.288","0.288","1","0","0.56","0","0.56","0.848","0.724363","2.1328472","0.724363","2.1328472","1","1","0"
"17064","25","Feedback Control Module","T0859","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0609733","1.4694572724","0.0609733","1.4694572724","1","1","0"
"17065","25","Feedback Control Module","T0859","Persistence","","","InC","","0","0","0.36","0.36","1","0","0.56","0","0.56","0.92","0.905454","2.313938","0.905454","2.313938","1","1","0"
"17066","19","Infrared Camera System","T0859","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0609733","1.4694572724","0.0609733","1.4694572724","1","1","0"
"17067","19","Infrared Camera System","T0859","Persistence","","","InC","","0","0","0.208","0.208","1","0","0.56","0","0.56","0.768","0.523151","1.9316352","0.523151","1.9316352","1","1","0"
"17068","22","Gyroscope Compass","T0859","Lateral Movement","","","InC","","0","0","0.0484849","0.04848488","1","0","0.56","0","0.56","0.60848488","0.121947","1.5304307459","0.121947","1.5304307459","1","1","0"
"17069","22","Gyroscope Compass","T0859","Persistence","","","InC","","0","0","0.168","0.168","1","0","0.56","0","0.56","0.728","0.422545","1.8310292","0.422545","1.8310292","1","1","0"
"17070","23","Heading and Speed Sensor","T0859","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0609733","1.4694572724","0.0609733","1.4694572724","1","1","0"
"17071","23","Heading and Speed Sensor","T0859","Persistence","","","InC","","0","0","0.16","0.16","1","0","0.56","0","0.56","0.72","0.402424","1.810908","0.402424","1.810908","1","1","0"
"17072","4","ENC Data Service","T0890","Privilege Escalation","","","InC","","0","0","0.336","0.336","1","0","1","0","1","1.336","0.482909","1.92013928","0.482909","1.92013928","1","1","0"
"17073","6","Navigation Data Integration Tool","T0890","Privilege Escalation","","","InC","","0","0","0.512","0.512","1","0","1","0","1","1.512","0.735862","2.17309176","0.735862","2.17309176","1","1","0"
"17074","28","Human Override Control Interface","T0859","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0609733","1.4694572724","0.0152433","0.3673643181","1","1","0"
"17075","28","Human Override Control Interface","T0859","Persistence","","","InC","","0","0","0.416","0.416","1","0","0.56","0","0.56","0.976","1.0463","2.4547864","0.261576","0.6136966","1","1","0"
"17076","8","RF / VHF / UHF Communication Module","T0890","Privilege Escalation","","","InC","","0","0","0.328","0.328","1","0","0.56","0","0.56","0.888","0.471411","1.27626024","0.471411","1.27626024","1","1","0"
"17077","7","Satellite Communication System","T0890","Privilege Escalation","","","InC","","0","0","0.392","0.392","1","0","0.56","0","0.56","0.952","0.563394","1.36824296","0.563394","1.36824296","1","1","0"
"17078","11","GMDSS","T0890","Privilege Escalation","","","InC","","0","0","0.392","0.392","1","0","0.56","0","0.56","0.952","0.563394","1.36824296","0.563394","1.36824296","1","1","0"
"17079","9","Vessel Traffic Services Interface","T0890","Privilege Escalation","","","InC","","0","0","0.232","0.232","1","0","0.56","0","0.56","0.792","0.333437","1.13828616","0.333437","1.13828616","1","1","0"
"17080","10","Remote Control Center Communication Interface","T0890","Privilege Escalation","","","InC","","0","0","0.416","0.416","1","0","1","0","1","1.416","0.597888","2.03511768","0.597888","2.03511768","1","1","0"
"17081","12","Controllable Pitch Propeller","T0890","Privilege Escalation","","","InC","","0","0","0.44","0.44","1","0","1","0","1","1.44","0.632381","2.0696112","0.632381","2.0696112","1","1","0"
"17082","14","Electric / Hybrid Propulsion System","T0890","Privilege Escalation","","","InC","","0","0","0.536","0.536","1","0","1","0","1","1.536","0.770355","2.20758528","0.770355","2.20758528","1","1","0"
"17083","29","Internal Data Pipeline / Integration Module","T0859","Lateral Movement","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.121947","2.6370967459","0.121947","2.6370967459","1","1","0"
"17084","29","Internal Data Pipeline / Integration Module","T0859","Persistence","","","InC","","0","0","0.424","0.424","1","0","1","0","1","1.424","1.06642","3.5815736","1.06642","3.5815736","1","1","0"
"17085","26","Vessel Traffic Services Decision Integration","T0890","Privilege Escalation","","","InC","","0","0","0.288","0.288","1","0","0.56","0","0.56","0.848","0.413922","1.21877104","0.413922","1.21877104","1","1","0"
"17086","34","Collision Avoidance System","T0859","Lateral Movement","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.121947","2.6370967459","0.121947","2.6370967459","1","1","0"
"17087","34","Collision Avoidance System","T0859","Persistence","","","InC","","0","0","0.712","0.712","1","0","1","0","1","1.712","1.79079","4.3059368","1.79079","4.3059368","1","1","0"
"17088","35","Navigation Support and Situational Awareness Module","T0859","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0609733","2.5761232724","0.0609733","2.5761232724","1","1","0"
"17089","35","Navigation Support and Situational Awareness Module","T0859","Persistence","","","InC","","0","0","0.536","0.536","1","0","1","0","1","1.536","1.34812","3.8632704","1.34812","3.8632704","1","1","0"
"17090","15","Steering Gear System","T0890","Privilege Escalation","","","InC","","0","0","0.528","0.528","1","0","1","0","1","1.528","0.758857","2.19608744","0.758857","2.19608744","1","1","0"
"17091","16","Engine Control Mechanism","T0890","Privilege Escalation","","","InC","","0","0","0.576","0.576","1","0","1","0","1","1.576","0.827845","2.26507448","0.827845","2.26507448","1","1","0"
"17092","25","Feedback Control Module","T0890","Privilege Escalation","","","InC","","0","0","0.36","0.36","1","0","0.56","0","0.56","0.92","0.517403","1.3222516","0.517403","1.3222516","1","1","0"
"17093","28","Human Override Control Interface","T0890","Privilege Escalation","","","InC","","0","0","0.416","0.416","1","0","0.56","0","0.56","0.976","0.597888","1.40273648","0.597888","1.40273648","1","1","0"
"17094","4","ENC Data Service","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17095","29","Internal Data Pipeline / Integration Module","T0890","Privilege Escalation","","","InC","","0","0","0.424","0.424","1","0","1","0","1","1.424","0.609385","2.04661552","0.609385","2.04661552","1","1","0"
"17096","7","Satellite Communication System","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.392","0","0","0.392","0.4162424","0.0609733","1.0469120724","0.0609733","1.0469120724","1","1","0"
"17097","34","Collision Avoidance System","T0890","Privilege Escalation","","","InC","","0","0","0.712","0.712","1","0","1","0","1","1.712","1.02331","2.46053776","1.02331","2.46053776","1","1","0"
"17098","6","Navigation Data Integration Tool","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.392","0","0","0.392","0.4162424","0.0609733","1.0469120724","0.0609733","1.0469120724","1","1","0"
"17099","35","Navigation Support and Situational Awareness Module","T0890","Privilege Escalation","","","InC","","0","0","0.536","0.536","1","0","1","0","1","1.536","0.770355","2.20758528","0.770355","2.20758528","1","1","0"
"17100","8","RF / VHF / UHF Communication Module","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17101","9","Vessel Traffic Services Interface","T0846","Discovery","","CoC","","","0","0","0.024","0.024","1","0.154","0","0","0.154","0.178","0.0603636","0.4476967","0.0603636","0.4476967","1","1","0"
"17102","12","Controllable Pitch Propeller","T0846","Discovery","","CoC","","","0","0","0","0","1","0.007","0","0","0.007","0.007","0","0.01760605","0","0.01760605","1","1","0"
"17103","11","GMDSS","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17104","15","Steering Gear System","T0846","Discovery","","CoC","","","0","0","0","0","1","0.154","0","0","0.154","0.154","0","0.3873331","0","0.3873331","1","1","0"
"17105","14","Electric / Hybrid Propulsion System","T0846","Discovery","","CoC","","","0","0","0","0","1","0.154","0","0","0.154","0.154","0","0.3873331","0","0.3873331","1","1","0"
"17106","10","Remote Control Center Communication Interface","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.392","0","0","0.392","0.4162424","0.0609733","1.0469120724","0.0609733","1.0469120724","1","1","0"
"17107","25","Feedback Control Module","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17108","26","Vessel Traffic Services Decision Integration","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17109","16","Engine Control Mechanism","T0846","Discovery","","CoC","","","0","0","0.0484849","0.04848488","1","0.154","0","0","0.154","0.20248488","0.121947","0.5092798459","0.121947","0.5092798459","1","1","0"
"17110","28","Human Override Control Interface","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17111","29","Internal Data Pipeline / Integration Module","T0846","Discovery","","CoC","","","0","0","0.0484849","0.04848488","1","0.392","0","0","0.392","0.44048488","0.121947","1.1078855459","0.121947","1.1078855459","1","1","0"
"17112","34","Collision Avoidance System","T0846","Discovery","","CoC","","","0","0","0.0484849","0.04848488","1","0.154","0","0","0.154","0.20248488","0.121947","0.5092798459","0.121947","0.5092798459","1","1","0"
"17116","35","Navigation Support and Situational Awareness Module","T0846","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.392","0","0","0.392","0.4162424","0.0609733","1.0469120724","0.0609733","1.0469120724","1","1","0"
"17145","4","ENC Data Service","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.0348419","1.4720719046","1","1","0"
"17146","4","ENC Data Service","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.0348419","1.4720719046","1","1","0"
"17147","6","Navigation Data Integration Tool","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.017421","0.7360359523","1","1","0"
"17148","6","Navigation Data Integration Tool","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.017421","0.7360359523","1","1","0"
"17149","7","Satellite Communication System","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.017421","0.4198453523","1","1","0"
"17150","7","Satellite Communication System","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.017421","0.4198453523","1","1","0"
"17151","8","RF / VHF / UHF Communication Module","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.017421","0.4198453523","1","1","0"
"17152","8","RF / VHF / UHF Communication Module","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.017421","0.4198453523","1","1","0"
"17153","11","GMDSS","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.017421","0.4198453523","1","1","0"
"17154","11","GMDSS","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.017421","0.4198453523","1","1","0"
"17155","9","Vessel Traffic Services Interface","T0886","Lateral Movement","","","InC","","0","0","0.024","0.024","1","0","0.56","0","0.56","0.584","0.0344935","0.83934232","0.0172468","0.41967116","1","1","0"
"17156","9","Vessel Traffic Services Interface","T0886","Initial Access","","","InC","","0","0","0.024","0.024","1","0","0.56","0","0.56","0.584","0.0344935","0.83934232","0.0172468","0.41967116","1","1","0"
"17158","10","Remote Control Center Communication Interface","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.017421","0.7360359523","1","1","0"
"17159","10","Remote Control Center Communication Interface","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.017421","0.7360359523","1","1","0"
"17162","14","Electric / Hybrid Propulsion System","T0886","Lateral Movement","","","InC","","0","0","0","0","1","0","1","0","1","1","0","1.43723","0","0.3593075","1","1","0"
"17163","14","Electric / Hybrid Propulsion System","T0886","Initial Access","","","InC","","0","0","0","0","1","0","1","0","1","1","0","1.43723","0","0.3593075","1","1","0"
"17164","16","Engine Control Mechanism","T0886","Lateral Movement","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0696839","1.5069139241","0.017421","0.376728481","1","1","0"
"17165","16","Engine Control Mechanism","T0886","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0696839","1.5069139241","0.017421","0.376728481","1","1","0"
"17168","25","Feedback Control Module","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"17169","25","Feedback Control Module","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"17172","26","Vessel Traffic Services Decision Integration","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.017421","0.4198453523","1","1","0"
"17173","26","Vessel Traffic Services Decision Integration","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.017421","0.4198453523","1","1","0"
"17176","28","Human Override Control Interface","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.00871048","0.2099226761","1","1","0"
"17177","28","Human Override Control Interface","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.00871048","0.2099226761","1","1","0"
"17178","29","Internal Data Pipeline / Integration Module","T0886","Lateral Movement","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0696839","1.5069139241","0.034842","0.753456962","1","1","0"
"17179","29","Internal Data Pipeline / Integration Module","T0886","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0696839","1.5069139241","0.034842","0.753456962","1","1","0"
"17181","35","Navigation Support and Situational Awareness Module","T0886","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.0348419","1.4720719046","1","1","0"
"17182","35","Navigation Support and Situational Awareness Module","T0886","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.0348419","1.4720719046","1","1","0"
"17192","7","Satellite Communication System","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.392","0","0","0.392","0.4162424","0.0609733","1.0469120724","0.0609733","1.0469120724","1","1","0"
"17196","12","Controllable Pitch Propeller","T0840","Discovery","","CoC","","","0","0","0","0","1","0.007","0","0","0.007","0.007","0","0.01760605","0","0.01760605","1","1","0"
"17197","10","Remote Control Center Communication Interface","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.392","0","0","0.392","0.4162424","0.0609733","1.0469120724","0.0609733","1.0469120724","1","1","0"
"17198","14","Electric / Hybrid Propulsion System","T0840","Discovery","","CoC","","","0","0","0","0","1","0.154","0","0","0.154","0.154","0","0.3873331","0","0.3873331","1","1","0"
"17199","4","ENC Data Service","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17200","9","Vessel Traffic Services Interface","T0840","Discovery","","CoC","","","0","0","0.024","0.024","1","0.154","0","0","0.154","0.178","0.0603636","0.4476967","0.0603636","0.4476967","1","1","0"
"17201","11","GMDSS","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17202","25","Feedback Control Module","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17203","6","Navigation Data Integration Tool","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.392","0","0","0.392","0.4162424","0.0609733","1.0469120724","0.0609733","1.0469120724","1","1","0"
"17204","15","Steering Gear System","T0840","Discovery","","CoC","","","0","0","0","0","1","0.154","0","0","0.154","0.154","0","0.3873331","0","0.3873331","1","1","0"
"17205","8","RF / VHF / UHF Communication Module","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17206","26","Vessel Traffic Services Decision Integration","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17207","16","Engine Control Mechanism","T0840","Discovery","","CoC","","","0","0","0.0484849","0.04848488","1","0.154","0","0","0.154","0.20248488","0.121947","0.5092798459","0.121947","0.5092798459","1","1","0"
"17208","34","Collision Avoidance System","T0840","Discovery","","CoC","","","0","0","0.0484849","0.04848488","1","0.154","0","0","0.154","0.20248488","0.121947","0.5092798459","0.121947","0.5092798459","1","1","0"
"17209","16","Engine Control Mechanism","T0867","Lateral Movement","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.121947","2.6370967459","0.121947","2.6370967459","1","1","0"
"17210","29","Internal Data Pipeline / Integration Module","T0840","Discovery","","CoC","","","0","0","0.0484849","0.04848488","1","0.392","0","0","0.392","0.44048488","0.121947","1.1078855459","0.121947","1.1078855459","1","1","0"
"17211","28","Human Override Control Interface","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"17212","25","Feedback Control Module","T0867","Lateral Movement","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0609733","1.4694572724","0.0609733","1.4694572724","1","1","0"
"17213","14","Electric / Hybrid Propulsion System","T0867","Lateral Movement","","","InC","","0","0","0","0","1","0","1","0","1","1","0","2.51515","0","2.51515","1","1","0"
"17214","35","Navigation Support and Situational Awareness Module","T0840","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.392","0","0","0.392","0.4162424","0.0609733","1.0469120724","0.0609733","1.0469120724","1","1","0"
"17215","12","Controllable Pitch Propeller","T0839","Persistence","","","InC","","0","0","0.44","0.44","1","0","1","0","1","1.44","0.632381","2.0696112","0.158095","0.5174028","1","1","0"
"17216","12","Controllable Pitch Propeller","T0839","Impair Process Control","I2CF","","","","1","0","2.6151","2.615096","1","0","0","0","0","2.615096","3.75849","3.7584944241","0.939624","0.939623606","1","1","0"
"17217","25","Feedback Control Module","T0893","Collection","","CoC","","","0","0","0.200242","0.2002424","1","0.154","0","0","0.154","0.3542424","0.50364","0.8909727724","0.50364","0.8909727724","1","1","0"
"17218","14","Electric / Hybrid Propulsion System","T0893","Collection","","CoC","","","0","0","0.176","0.176","1","0.154","0","0","0.154","0.33","0.442666","0.8299995","0.442666","0.8299995","1","1","0"
"17219","28","Human Override Control Interface","T0893","Collection","","CoC","","","0","0","0.200242","0.2002424","1","0.154","0","0","0.154","0.3542424","0.50364","0.8909727724","0.50364","0.8909727724","1","1","0"
"17222","15","Steering Gear System","T0839","Persistence","","","InC","","0","0","0.528","0.528","1","0","1","0","1","1.528","0.758857","2.19608744","0.189714","0.54902186","1","1","0"
"17223","15","Steering Gear System","T0839","Impair Process Control","I2CF","","","","1","0","2.68993","2.689926","1","0","0","0","0","2.689926","3.86604","3.866042345","0.966511","0.9665105862","1","1","0"
"17224","16","Engine Control Mechanism","T0893","Collection","","CoC","","","0","0","0.224485","0.22448488","1","0.154","0","0","0.154","0.37848488","0.564613","0.9519462459","0.282307","0.475973123","1","1","0"
"17233","34","Collision Avoidance System","T0839","Persistence","","","InC","","0","0","0.712","0.712","1","0","1","0","1","1.712","1.02331","2.46053776","1.02331","2.46053776","1","1","0"
"17234","34","Collision Avoidance System","T0839","Impair Process Control","I2CF","","","","1","0","2.97833","2.978329","1","0","0","0","0","2.978329","4.28054","4.2805437887","4.28054","4.2805437887","1","1","0"
"17240","16","Engine Control Mechanism","T0839","Persistence","","","InC","","0","0","0.576","0.576","1","0","1","0","1","1.576","0.827845","2.26507448","0.206961","0.56626862","1","1","0"
"17241","16","Engine Control Mechanism","T0839","Impair Process Control","I2CF","","","","1","0","2.81234","2.812336","1","0","0","0","0","2.812336","4.04197","4.0419736693","1.01049","1.0104934173","1","1","0"
"17243","15","Steering Gear System","T0889","Persistence","","","InC","","0","0","0.528","0.528","1","0","1","0","1","1.528","1.17278","3.39394776","0.293194","0.84848694","1","1","0"
"17244","16","Engine Control Mechanism","T0889","Persistence","","","InC","","0","0","0.576","0.576","1","0","1","0","1","1.576","1.27939","3.50056392","0.319848","0.87514098","1","1","0"
"17245","12","Controllable Pitch Propeller","T0889","Persistence","","","InC","","0","0","0.44","0.44","1","0","1","0","1","1.44","0.977315","3.1984848","0.244329","0.7996212","1","1","0"
"17246","34","Collision Avoidance System","T0889","Persistence","","","InC","","0","0","0.712","0.712","1","0","1","0","1","1.712","1.58147","3.80264304","1.58147","3.80264304","1","1","0"
"17248","34","Collision Avoidance System","AML.T0010.002","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0785528","1.6987027783","0.0785528","1.6987027783","1","1","0"
"17249","35","Navigation Support and Situational Awareness Module","AML.T0010.002","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0392763","1.6594263244","0.0392763","1.6594263244","1","1","0"
"17250","33","Autonomous Navigation Decision Module","AML.T0010.002","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0392763","1.6594263244","0.0392763","1.6594263244","1","1","0"
"17251","32","Data Integration and Analysis Module","AML.T0010.002","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0392763","1.6594263244","0.0392763","1.6594263244","1","1","0"
"17252","27","Machine Learning and Adaptive Algorithm Module","AML.T0010","Initial Access","","","InC","","0","0","0.0969696","0.0969696","1","0","0.56","0","0.56","0.6569696","0.0499039","0.3380988931","0.012476","0.0845247233","1","1","0"
"17253","27","Machine Learning and Adaptive Algorithm Module","AML.T0010.001","Initial Access","","","InC","","0","0","0.0969696","0.0969696","1","0","0.56","0","0.56","0.6569696","0.157105","1.0643892974","0.0392763","0.2660973244","1","1","0"
"17254","27","Machine Learning and Adaptive Algorithm Module","AML.T0010.002","Initial Access","","","InC","","0","0","0.0969696","0.0969696","1","0","0.56","0","0.56","0.6569696","0.157105","1.0643892974","0.157105","1.0643892974","1","1","0"
"17255","27","Machine Learning and Adaptive Algorithm Module","AML.T0010.003","Initial Access","","","InC","","0","0","0.0969696","0.0969696","1","0","0.56","0","0.56","0.6569696","0.376925","2.553667114","0.0942312","0.6384167785","1","1","0"
"17256","30","Target Model","AML.T0010.003","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0942312","3.9812711785","0.0471156","1.9906355892","1","1","0"
"17257","24","Autonomous Decision-Making Engine","AML.T0010.002","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","0.56","0","0.56","0.60848488","0.0785528","0.9858367783","0.0785528","0.9858367783","1","1","0"
"17259","31","Training Data Asset","AML.T0010","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.012476","0.5271099633","0.00623798","0.2635549816","1","1","0"
"17260","34","Collision Avoidance System","AML.T0015","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.107693","2.3288631609","0.107693","2.3288631609","1","1","0"
"17261","34","Collision Avoidance System","AML.T0015","Defense Evasion","","","InC","","0","0","0.712","0.712","1","0","1","0","1","1.712","1.58147","3.80264304","1.58147","3.80264304","1","1","0"
"17263","31","Training Data Asset","AML.T0010.002","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0392763","1.6594263244","0.00981908","0.4148565811","1","1","0"
"17264","30","Target Model","AML.T0024.002","Exfiltration","","CoC","","","0","0","0.464242","0.4642424","1","0.392","0","0","0.392","0.8562424","1.03116","1.9018599316","0.515581","0.9509299658","1","1","0"
"17265","30","Target Model","AML.T0024.001","Exfiltration","","CoC","","","0","0","0.464242","0.4642424","1","0.392","0","0","0.392","0.8562424","1.03116","1.9018599316","0.515581","0.9509299658","1","1","0"
"17267","30","Target Model","AML.T0018","Persistence","","","InC","","0","0","0.512","0.512","1","0","1","0","1","1.512","0.829517","2.4496668","0.829517","2.4496668","1","1","0"
"17269","35","Navigation Support and Situational Awareness Module","AML.T0015","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0538465","2.2750164916","0.0269232","1.1375082458","1","1","0"
"17270","35","Navigation Support and Situational Awareness Module","AML.T0015","Defense Evasion","","","InC","","0","0","0.536","0.536","1","0","1","0","1","1.536","1.19055","3.41171712","0.595274","1.70585856","1","1","0"
"17272","30","Target Model","AML.T0031","Erode ML Model Integrity","OOI","","InC","","0","0","2.10491","2.104913","1","0","1","0","1","3.104913","4.67537","6.8965396082","4.67537","6.8965396082","1","0","1"
"17273","34","Collision Avoidance System","AML.T0031","Erode ML Model Integrity","OOI","","InC","","0","0","2.99433","2.994329","1","0","1","0","1","3.994329","6.65091","8.8720837449","6.65091","8.8720837449","0","0","0"
